id,национальность
2206585,нет данных
2206586,нет данных
2206806,нет данных
2207371,нет данных
2207374,нет данных
2208308,нет данных
2209454,Украинцы
2209469,нет данных
2209690,нет данных
2209691,нет данных
2209759,нет данных
2209761,нет данных
2209765,нет данных
2209767,нет данных
2209770,нет данных
2209777,нет данных
2209780,Корейцы
2209783,нет данных
2209787,нет данных
2209791,нет данных
2209794,Корейцы
2209795,нет данных
2209796,нет данных
2209797,нет данных
2209798,нет данных
2209800,нет данных
2209803,нет данных
2209806,нет данных
2209808,нет данных
2209810,нет данных
2209817,нет данных
2209970,нет данных
2209971,нет данных
2209975,нет данных
2210640,нет данных
2211583,нет данных
2211585,нет данных
2211586,нет данных
2213047,нет данных
2215052,нет данных
2215053,нет данных
2215057,нет данных
2215262,нет данных
2215323,нет данных
2216013,нет данных
2216014,нет данных
2216015,нет данных
2216548,нет данных
2216601,нет данных
2217526,нет данных
2217527,нет данных
2218012,нет данных
2218552,нет данных
2218553,нет данных
2219553,нет данных
2219557,нет данных
2220239,нет данных
2220240,нет данных
2220461,нет данных
2221063,нет данных
2221070,нет данных
2221384,нет данных
2221529,нет данных
2221531,нет данных
2221818,нет данных
2222875,нет данных
2222976,нет данных
2222977,нет данных
2223193,нет данных
2223205,нет данных
2223225,нет данных
2223239,Русские
2225739,Японцы
2227179,нет данных
2228818,нет данных
2228819,нет данных
2230246,нет данных
2230248,нет данных
2230259,нет данных
2230263,нет данных
2230267,нет данных
2230426,нет данных
2230843,Русские
2231871,нет данных
2233784,Русские
2233900,нет данных
2234507,Украинцы
2234522,нет данных
2235082,нет данных
2235815,нет данных
2235816,нет данных
2236276,нет данных
2236281,нет данных
2238884,нет данных
2238887,нет данных
2238888,нет данных
2238893,нет данных
2239735,нет данных
2239736,нет данных
2239743,нет данных
2239747,нет данных
2239748,нет данных
2239749,нет данных
2239750,нет данных
2239751,нет данных
2242100,нет данных
2242429,нет данных
2242430,нет данных
2242797,нет данных
2242800,нет данных
2243673,Русские
2244194,нет данных
2244399,нет данных
2244401,нет данных
2244643,нет данных
2244644,нет данных
2244645,нет данных
2244646,нет данных
2246090,нет данных
2247114,нет данных
2247927,нет данных
2248255,нет данных
2249623,нет данных
2250314,Русские
2251030,нет данных
2251287,нет данных
2253504,нет данных
2254192,Корейцы
2254200,нет данных
2254204,нет данных
2254205,нет данных
2254209,нет данных
2254210,нет данных
2254212,нет данных
2254514,нет данных
2255912,нет данных
2255915,нет данных
2255961,нет данных
2256007,нет данных
2256008,нет данных
2256009,нет данных
2256483,нет данных
2256484,нет данных
2256748,нет данных
2256750,нет данных
2258087,нет данных
2258090,нет данных
2258967,нет данных
2258969,нет данных
2258970,нет данных
2259298,нет данных
2259472,нет данных
2259473,нет данных
2259476,нет данных
2259480,нет данных
2259481,нет данных
2259491,нет данных
2259503,нет данных
2259506,нет данных
2259507,нет данных
2259512,нет данных
2259530,нет данных
2259852,нет данных
2259853,нет данных
2259855,нет данных
2260983,нет данных
2261297,нет данных
2261708,нет данных
2263660,Украинцы
2264303,нет данных
2265077,нет данных
2265083,нет данных
2265580,нет данных
2266748,нет данных
2266750,нет данных
2266754,нет данных
2266807,нет данных
2266811,нет данных
2266894,нет данных
2267107,нет данных
2267109,нет данных
2267110,нет данных
2267111,нет данных
2267112,нет данных
2267114,нет данных
2267115,нет данных
2267116,нет данных
2267606,нет данных
2267971,нет данных
2268652,Русские
2268764,нет данных
2271913,нет данных
2271979,нет данных
2271980,нет данных
2271981,нет данных
2272003,нет данных
2273470,нет данных
2275064,нет данных
2275330,нет данных
2275496,нет данных
2276459,нет данных
2277693,нет данных
2279145,Корейцы
2279157,нет данных
2279163,нет данных
2279164,нет данных
2279721,нет данных
2282391,нет данных
2282394,Русские
2283928,Русские
2293800,нет данных
2297104,нет данных
2301993,нет данных
2303662,нет данных
2304030,нет данных
2304453,нет данных
2304501,нет данных
2308929,нет данных
2309001,нет данных
2325486,нет данных
2325819,нет данных
2332794,нет данных
2336536,нет данных
2340801,нет данных
2344086,нет данных
2344354,нет данных
2359946,нет данных
2363808,нет данных
2369184,нет данных
2370209,нет данных
2384873,Русские
2596966,нет данных
2596967,нет данных
2596968,нет данных
2596969,нет данных
2596970,нет данных
2596971,нет данных
2596972,нет данных
2596973,нет данных
2596974,нет данных
2596975,нет данных
2596976,нет данных
2596977,Корейцы
2596978,нет данных
2596979,нет данных
2596980,нет данных
2596981,нет данных
2596982,Корейцы
2596983,нет данных
2596984,нет данных
2596985,нет данных
2596986,нет данных
2596987,Корейцы
2596988,нет данных
2596989,нет данных
2596990,нет данных
2596991,нет данных
2596992,нет данных
2596993,нет данных
2596994,нет данных
2596995,нет данных
2596996,нет данных
2596997,нет данных
2596998,нет данных
2596999,нет данных
2597000,нет данных
2597001,нет данных
2597002,нет данных
2597003,нет данных
2597004,нет данных
2597005,нет данных
2597006,нет данных
2597007,нет данных
2597008,нет данных
2597009,нет данных
2597010,нет данных
2597011,нет данных
2597012,нет данных
2597013,Корейцы
2597014,Корейцы
2597015,нет данных
2597016,нет данных
2597017,нет данных
2597018,нет данных
2597019,нет данных
2687390,Русские
2687391,Русские
2687392,Русские
2687393,Евреи
2687394,Русские
2687395,Японцы
2701216,Русские
2701217,Корейцы
2701218,Русские
2701219,Китайцы
2701220,Русские
2701221,Китайцы
2701222,Иранцы
2701223,Украинцы
2701224,нет данных
2701225,нет данных
2701226,Китайцы
2701227,Русские
2701228,Русские
2701229,нет данных
2701230,Русские
2701231,нет данных
2701232,нет данных
2701233,Китайцы
2701234,Эстонцы
2701235,Русские
2701236,Туркмены
2701237,Русские
2701238,Русские
2701239,нет данных
2701240,Корейцы
2701241,нет данных
2701242,Русские
2701243,нет данных
2701244,Русские
2701245,Китайцы
2701246,Японцы
2701247,нет данных
2701248,нет данных
2701249,Русские
2701250,Японцы
2701251,Китайцы
2701252,Китайцы
2701253,Русские
2701254,Евреи
2701255,Русские
3153512,Белорусы
3153514,Корейцы
3153515,нет данных
3153516,Евреи
3153517,Русские
3153518,нет данных
3153519,Китайцы
3153520,Китайцы
3153521,Русские
3153522,Немцы
3153523,Евреи
3153524,Русские
3153525,Евреи
3153526,Поляки
3153527,Русские
3153529,Китайцы
3153530,Латыши
3153531,Нивхи
3153532,Японцы
3153533,Русские
3153534,Русские
3153535,Евреи
3153536,Японцы
3153537,Украинцы
3153538,Украинцы
3153539,Нивхи
3153540,Украинцы
3153541,Русские
3153542,Русские
3153543,Японцы
3153544,Украинцы
3153545,Китайцы
3153546,Украинцы
3153547,Евреи
3153548,Японцы
3153549,Японцы
3153550,Ульчи
3153551,Китайцы
3153553,Японцы
3153554,Армяне
3153555,Русские
3153556,Украинцы
3153557,Нанайцы
3153558,Русские
3153559,Поляки
3153560,Ульчи
3153562,Японцы
3153563,Японцы
3153564,Японцы
3153565,Евреи
3153566,Японцы
3153567,Татары
3153568,Поляки
3153569,Украинцы
3153571,Русские
3153572,Русские
3153573,Русские
3153575,Русские
3153576,Японцы
3153577,Корейцы
3153578,Русские
3153579,Украинцы
3153580,Евреи
3153581,нет данных
3153582,Русские
3153584,Украинцы
3153585,Поляки
3153586,Русские
3153587,Китайцы
3153588,Русские
3153590,Украинцы
3153591,Грузины
3153592,Белорусы
3153593,Русские
3153594,Евреи
3153595,Белорусы
3153596,Русские
3153597,Русские
3153598,Евреи
3153599,Украинцы
3153600,Украинцы
3153601,Корейцы
3153602,нет данных
3153603,Корейцы
3153604,Корейцы
3165677,Русские
3254983,Украинцы
3255182,Поляки
3255487,Русские
3255630,Русские
3255767,Русские
3255779,Русские
3255802,Русские
3255827,Русские
3259938,Русские
3276943,Русские
7452,нет данных
7997,Русские
8623,Русские
8771,нет данных
9198,Ульчи
9953,нет данных
10597,Русские
10677,нет данных
10738,Латыши
11519,Русские
11618,Русские
12016,Немцы
12061,Русские
12065,Украинцы
12221,Якуты
12649,нет данных
13003,нет данных
13472,Русские
13633,Русские
13746,Русские
14139,Эвенки
14140,Эвенки
14685,Русские
15185,нет данных
15434,Русские
15493,Белорусы
15635,нет данных
15636,нет данных
15809,Русские
15999,Русские
16318,Русские
16556,Русские
16660,Русские
16749,нет данных
16932,нет данных
17500,нет данных
17586,нет данных
17645,Русские
17751,Украинцы
18292,нет данных
18316,нет данных
18534,Русские
18995,нет данных
18996,нет данных
19072,Русские
19419,Русские
19688,нет данных
19761,Русские
19925,Русские
20106,Украинцы
20128,нет данных
20237,Русские
20266,нет данных
20336,Русские
20342,Русские
20353,Якуты
20741,нет данных
20824,Ороки
21046,Украинцы
21070,Китайцы
21103,нет данных
21104,нет данных
21239,Русские
21472,Русские
21791,Русские
22545,нет данных
22888,Русские
22905,Русские
23008,Белорусы
23244,Русские
23388,Белорусы
23605,Русские
23980,Русские
24028,Русские
24067,Белорусы
24827,Русские
24929,Поляки
25121,нет данных
25153,нет данных
25163,нет данных
25338,Белорусы
25363,Якуты
25907,Украинцы
25945,Молдаване
26021,Белорусы
26527,Русские
26541,Русские
26748,нет данных
26787,Русские
26824,нет данных
27035,Белорусы
27043,Русские
27071,Русские
27132,Русские
27210,нет данных
27211,Русские
27288,Русские
27499,Русские
27861,Русские
28218,Русские
28479,Русские
28515,Украинцы
28968,Русские
29026,Поляки
29104,Русские
29181,Русские
29302,Русские
29760,Русские
29796,Русские
30021,Русские
30032,Русские
30037,Русские
30154,Русские
30237,Русские
30393,Русские
30863,Русские
30976,Украинцы
31342,Русские
31368,Русские
31535,Китайцы
31818,Китайцы
31819,Китайцы
31823,Китайцы
31824,Китайцы
31825,Китайцы
31826,Корейцы
31921,Литовцы
32002,Русские
32147,Русские
32473,Русские
32749,Белорусы
32925,Китайцы
33017,Поляки
33462,Русские
33609,Русские
33653,Русские
33835,Русские
33884,Русские
33948,Русские
33949,Русские
33951,Русские
34519,Литовцы
34933,Русские
35027,Украинцы
35139,Евреи
35204,Нанайцы
35658,Русские
35695,Русские
35788,Русские
35940,Русские
35982,Русские
36079,Русские
36304,Украинцы
36778,Русские
36841,Русские
36865,Русские
37113,Русские
37139,нет данных
37195,Русские
37426,Украинцы
37428,Эвенки
37444,Эвенки
37564,Русские
37611,Украинцы
37630,Украинцы
37932,Русские
38218,Русские
38333,Русские
38676,нет данных
38933,Русские
39024,Евреи
39464,Русские
39556,Русские
39598,Украинцы
39772,Русские
39873,Эвенки
39891,Украинцы
40163,Русские
40180,Украинцы
40202,Русские
40606,Украинцы
40690,Русские
40729,Эвенки
40823,Русские
41133,Русские
41134,Украинцы
41500,Русские
41922,Русские
42273,Русские
42329,Русские
42472,Русские
42520,Русские
42652,Русские
42669,Русские
42743,Украинцы
42767,Русские
42892,нет данных
42915,Русские
42916,Русские
43025,Якуты
43122,Украинцы
43272,Украинцы
43484,Русские
43649,Русские
43761,Русские
43918,Русские
43947,Русские
44167,Русские
44261,Русские
44604,Русские
44933,Украинцы
45104,Русские
45106,нет данных
45594,нет данных
45611,Русские
45744,Русские
46015,Китайцы
46777,Русские
46778,Русские
46792,нет данных
46838,нет данных
46979,Русские
47121,Русские
47268,Русские
47276,Русские
47420,Нивхи
47563,Казахи
47596,Русские
47603,Русские
47713,Эвенки
47714,Эвенки
47764,Казахи
47809,Русские
47850,Русские
48136,Украинцы
48401,Русские
48402,Русские
48403,нет данных
48421,Белорусы
48723,Русские
48724,Русские
48795,нет данных
48796,нет данных
48798,нет данных
48801,нет данных
49100,Русские
49199,Мордва
49241,Русские
49372,нет данных
49503,Русские
49745,Русские
49871,Украинцы
49939,Русские
50042,Украинцы
50097,Русские
50157,Русские
50224,Белорусы
50256,Русские
50261,Русские
50270,Русские
50570,Русские
50623,Украинцы
50771,Русские
50811,нет данных
50812,нет данных
51225,Русские
51293,Ороки
51519,Русские
51592,Русские
51942,Русские
51965,Русские
51966,Русские
52104,Русские
52105,Русские
52270,Русские
52377,Украинцы
52594,Украинцы
52680,Русские
52688,Белорусы
52692,Поляки
52702,Украинцы
52712,Русские
52754,Русские
53083,нет данных
53084,нет данных
53146,Русские
53297,Русские
53347,Белорусы
53353,нет данных
53666,Татары
54233,Русские
54248,Русские
54460,Русские
55007,Евреи
55208,Русские
55374,нет данных
55746,Русские
55855,Русские
56209,Русские
56210,Украинцы
56244,Русские
56502,Русские
56504,Русские
56506,Русские
56508,Русские
56516,Поляки
56558,Латыши
56594,Китайцы
56596,Китайцы
56725,Белорусы
56727,Русские
56739,Поляки
56805,Русские
56814,нет данных
56860,Русские
56863,Русские
56866,Русские
56987,Русские
57032,Русские
57222,Русские
57363,Русские
57406,Русские
57490,Украинцы
57755,Китайцы
57756,Китайцы
57757,Китайцы
57758,Китайцы
57759,Китайцы
57798,Русские
57942,Белорусы
57945,Русские
58262,Русские
58306,Русские
58332,нет данных
58470,Русские
58587,Украинцы
58651,Русские
58838,Белорусы
58962,Русские
59114,Грузины
59347,Русские
59715,Русские
59745,Русские
59909,Украинцы
59973,Русские
60056,Украинцы
60057,Украинцы
60067,Русские
60350,Русские
60455,Китайцы
60844,Русские
60855,Русские
61204,Украинцы
61591,Русские
62077,Русские
62220,нет данных
62552,нет данных
62689,Русские
62706,Русские
63171,Русские
63208,Русские
63400,нет данных
63828,Русские
64040,Русские
64188,Русские
64414,Русские
64557,Корейцы
64887,Русские
64930,Украинцы
64937,Русские
65582,Украинцы
65771,Русские
65800,Украинцы
65929,Русские
65955,Украинцы
66068,Русские
66199,Эвенки
66228,Русские
66304,Русские
66568,Якуты
66750,Корейцы
66751,Корейцы
67016,Украинцы
67068,Эвенки
67225,Русские
67406,Украинцы
67461,Русские
67519,Русские
67683,Русские
67881,Русские
68011,Эвенки
68165,Русские
68169,Румыны
68184,Русские
68240,Русские
68395,Русские
68410,Русские
68501,Украинцы
68646,Русские
68698,Русские
68764,Русские
68886,Русские
69152,Украинцы
69612,Русские
69721,Русские
69871,Русские
70125,Русские
70135,Ульчи
70264,Русские
70467,Русские
70743,Ороки
70758,Румыны
70902,Украинцы
70923,Украинцы
70935,Корейцы
70961,Евреи
71162,Русские
71163,Русские
71569,Поляки
71612,Русские
71616,Русские
71643,Поляки
71647,Русские
71854,Русские
72300,Русские
72322,Русские
72365,Русские
72701,Литовцы
72773,Белорусы
72820,Украинцы
73016,Русские
73981,Русские
73999,нет данных
74359,Русские
74364,Украинцы
74532,Китайцы
74664,Русские
75040,Китайцы
75110,Русские
75232,Русские
75422,Русские
75558,Белорусы
75664,нет данных
75674,нет данных
75835,Русские
76067,Украинцы
76212,Украинцы
76215,Русские
76247,Русские
76425,Русские
76830,Русские
76832,Русские
77091,Русские
77243,Русские
77308,Русские
77402,Русские
77690,нет данных
77760,Украинцы
78151,Русские
78552,Китайцы
78553,Китайцы
78922,нет данных
79335,Украинцы
79450,Русские
79495,Русские
79496,Русские
79739,нет данных
79810,Русские
79931,Украинцы
80113,Белорусы
80150,Китайцы
80204,Русские
80287,Китайцы
80360,нет данных
80362,нет данных
80370,Русские
80481,Нивхи
80748,Русские
81051,Русские
81436,Русские
81817,нет данных
82259,Русские
82402,Украинцы
82563,нет данных
82569,Русские
82579,нет данных
82896,Русские
83624,Русские
83837,Русские
83870,Русские
83917,нет данных
83955,Китайцы
83958,нет данных
83988,Эвенки
84093,Евреи
84220,Татары
84712,Украинцы
84843,Китайцы
84947,Русские
85181,Китайцы
85224,Русские
85574,Русские
85595,Корейцы
85801,Русские
85818,Ульчи
85980,Корейцы
86004,Украинцы
86083,Украинцы
86271,Русские
86393,Русские
86474,Русские
86594,Русские
86600,Китайцы
86602,Китайцы
86603,Китайцы
86626,Белорусы
86713,Русские
86813,Грузины
86825,Русские
87495,Русские
87501,нет данных
87723,Татары
87853,нет данных
87884,Русские
87927,Русские
88021,Украинцы
88052,Русские
88275,Китайцы
88396,Русские
88398,Русские
88501,Русские
88526,Русские
88609,Русские
88846,Украинцы
88847,Русские
88868,Украинцы
88997,Евреи
89244,Русские
89259,Русские
89399,нет данных
89492,Украинцы
89509,Русские
89510,Русские
89987,Китайцы
90455,Русские
90775,Поляки
90781,Поляки
90902,Русские
90905,Русские
91196,Русские
91256,Татары
91812,Русские
91941,Русские
92235,Русские
92296,Белорусы
92461,Русские
92553,Русские
92573,Русские
92577,Эвенки
92701,Русские
92821,нет данных
92855,Русские
92896,нет данных
93223,Ульчи
93637,Русские
93825,Русские
93896,Осетины
93936,Татары
93993,Русские
94088,нет данных
94091,нет данных
94216,Русские
94403,Русские
94442,Эвенки
94772,Русские
95073,Белорусы
95079,Русские
95608,Русские
95609,Русские
95846,Русские
96943,Русские
96968,Русские
96993,Русские
97013,Украинцы
97051,Белорусы
97284,Русские
97350,Русские
97414,Русские
97633,Русские
97876,Эвенки
97970,Армяне
98195,Русские
98210,Русские
98330,Русские
98351,Русские
98352,Русские
98391,Белорусы
98491,Русские
98615,Русские
98756,Евреи
98817,Евреи
98928,Татары
98964,Русские
99523,Русские
99709,нет данных
99801,Русские
99808,Русские
99820,Русские
99912,Русские
100215,нет данных
100217,нет данных
100251,Русские
100352,Русские
100404,Австрийцы
100462,нет данных
101085,Нанайцы
101128,Русские
101463,Русские
101516,Украинцы
101897,Русские
102089,Русские
102177,Русские
102224,Русские
102459,Китайцы
102799,Ульчи
103031,Русские
103096,Русские
103158,Русские
103159,Украинцы
103182,Русские
103226,Украинцы
103235,Русские
103236,Русские
103267,Нивхи
103322,Русские
103409,Русские
103536,Поляки
103568,Русские
103579,Русские
103811,Русские
103838,нет данных
103876,Русские
104012,Грузины
104092,Русские
104155,Русские
104163,Русские
104179,Русские
104187,Русские
104377,Русские
104661,Русские
104662,нет данных
104669,Русские
104679,нет данных
104756,Русские
104992,нет данных
105026,Русские
105523,Русские
105654,Русские
106022,Французы
106030,Украинцы
106038,Русские
106039,Русские
106117,Украинцы
106224,Русские
106226,Поляки
106233,нет данных
106234,нет данных
106327,Русские
106441,нет данных
106626,Белорусы
106817,Русские
106820,Русские
106887,Украинцы
106943,Русские
106952,Русские
107022,Русские
107747,Украинцы
107784,нет данных
107835,Нанайцы
107836,Нанайцы
107838,Русские
107842,Поляки
108051,Русские
108604,Русские
108690,Русские
108703,Русские
108769,Украинцы
108776,Поляки
108784,Русские
108788,Русские
108790,Русские
108894,Евреи
108966,Русские
109678,Поляки
109836,Ороки
109900,Немцы
110127,Русские
110132,Русские
110257,Евреи
110271,Русские
110381,Русские
110533,Русские
110604,Русские
110609,Русские
110631,Украинцы
110663,Русские
110825,Русские
110856,Русские
110968,Русские
111085,Русские
111222,Русские
111273,Русские
111422,Украинцы
111758,Украинцы
111987,Русские
112114,Якуты
112265,Русские
112275,Русские
112419,Русские
112443,Русские
112512,Чехи
112545,Русские
112551,Русские
112583,Белорусы
112774,Русские
113039,Русские
113040,Русские
113058,Русские
113091,Русские
113098,Русские
113184,Русские
113231,Русские
113282,Русские
113579,Русские
113637,Русские
113707,Русские
113739,Русские
113768,нет данных
113824,Французы
113865,Русские
113866,нет данных
113887,Русские
114252,Швейцарцы
114276,Русские
114486,Русские
114700,Украинцы
114709,Русские
114784,Русские
114814,Украинцы
115102,Русские
115118,Русские
115150,Русские
115363,Русские
115444,Русские
116214,Русские
116513,Русские
116631,Русские
116654,Русские
116740,Евреи
117048,Русские
117052,Русские
117089,нет данных
117098,Русские
117100,Русские
117176,Русские
117177,Русские
117180,Русские
117327,Русские
117494,Русские
117927,Поляки
118170,Немцы
118205,Ульчи
118206,Китайцы
118212,Китайцы
118215,Китайцы
118218,Китайцы
118219,Китайцы
118221,Китайцы
118232,Китайцы
118236,Китайцы
118239,Китайцы
118240,Китайцы
118241,Китайцы
118244,Китайцы
118246,Китайцы
118248,Китайцы
118252,Китайцы
118258,Китайцы
118259,Китайцы
118260,Китайцы
118261,Китайцы
118262,Китайцы
118263,Китайцы
118264,Китайцы
118266,Китайцы
118268,Китайцы
118269,Китайцы
118271,Китайцы
118275,Китайцы
118276,Китайцы
118281,Китайцы
118282,Китайцы
118284,Китайцы
118285,Китайцы
118286,Китайцы
118287,Китайцы
118289,Китайцы
118290,Китайцы
118292,Китайцы
118293,Китайцы
118296,Китайцы
118298,Китайцы
118345,Русские
118377,Нивхи
118404,Китайцы
118505,Белорусы
118746,Русские
118803,Белорусы
118900,Китайцы
119000,Русские
119026,Русские
119158,Русские
119795,Украинцы
119886,Русские
120020,Поляки
120169,Нивхи
120295,Эстонцы
120406,Русские
120462,Украинцы
120477,нет данных
120508,Русские
120632,нет данных
120954,Русские
121060,Русские
121206,Украинцы
121238,Русские
121271,Русские
121381,Немцы
121391,нет данных
121407,нет данных
121529,Нивхи
121647,Литовцы
121703,Украинцы
121705,Русские
121727,Русские
121732,Русские
121819,нет данных
121928,Русские
122063,Поляки
122201,Русские
122270,Русские
122297,Мордва
122429,Русские
122442,Русские
122525,Русские
122562,Русские
122694,Русские
122896,Русские
122931,Русские
122954,Русские
122982,Русские
122990,Украинцы
123581,Русские
123652,Поляки
123665,Белорусы
123754,Русские
123760,нет данных
123912,Немцы
124119,Русские
124172,Русские
124346,Украинцы
124434,Русские
124438,Русские
124462,нет данных
124463,Русские
124603,Русские
124610,Русские
124616,нет данных
124623,нет данных
124673,Русские
124701,Русские
124795,Русские
125017,Русские
125044,Поляки
125063,Китайцы
125129,Украинцы
125231,Русские
125232,Русские
125288,Русские
125293,Украинцы
125301,Русские
125437,Татары
125699,Русские
125741,Русские
125757,Русские
125778,Русские
125810,Русские
125912,нет данных
125913,нет данных
125919,Украинцы
125996,Русские
126248,Поляки
126324,Ульчи
126515,Татары
126592,Русские
126603,Эвенки
126739,Белорусы
126743,Украинцы
126787,Евреи
126862,Белорусы
127292,Украинцы
127391,Русские
127457,Китайцы
127475,Украинцы
127575,Украинцы
127716,Русские
128074,Белорусы
128196,нет данных
128198,нет данных
128367,Русские
128434,Украинцы
128435,Украинцы
128448,Русские
128598,Русские
128755,Русские
128769,Русские
128778,Русские
128785,Украинцы
128865,Белорусы
128867,Русские
129072,Немцы
129164,Поляки
129623,Русские
129864,Русские
129914,Евреи
130141,Русские
130307,Китайцы
130308,Китайцы
130379,Русские
130680,нет данных
130686,Русские
130695,Русские
130707,нет данных
130713,Русские
130748,Украинцы
130751,нет данных
130842,Русские
130934,Русские
130987,Русские
130996,Русские
131019,Украинцы
131070,Украинцы
131318,Русские
131494,Русские
131648,Русские
131755,Русские
131898,Русские
131904,Русские
131954,Русские
131990,Русские
132067,Русские
132166,Русские
132288,Русские
132292,Русские
132371,Русские
132385,нет данных
132392,нет данных
132499,Русские
132718,Русские
132793,Русские
132972,Русские
133083,Русские
133111,Поляки
133214,Евреи
133256,Белорусы
133257,Белорусы
133289,Украинцы
133321,Русские
133466,Русские
133493,Русские
133610,Русские
133932,Русские
133964,Белорусы
133994,Русские
133995,Русские
134019,Русские
134162,Русские
134366,Русские
134458,Украинцы
134526,нет данных
134657,Русские
134780,Русские
134811,Поляки
134875,Эвенки
134881,Эвенки
134882,Эвенки
134890,Русские
134892,Эвенки
134899,Эвенки
134901,Русские
134940,Русские
135049,нет данных
135050,Русские
135234,Украинцы
135314,Русские
135320,Русские
135373,Украинцы
135480,Украинцы
135498,Русские
135515,Русские
135552,Русские
135726,Украинцы
135873,Русские
135947,Русские
136167,Русские
136567,Русские
136747,Русские
136858,Китайцы
136890,Русские
137329,нет данных
137416,Русские
137431,Русские
137532,Русские
137533,Русские
137709,Русские
137712,Русские
137730,Украинцы
137779,Украинцы
137809,Ульчи
137864,Осетины
138127,Русские
138436,Евреи
138438,Ульчи
138439,Ульчи
138670,Русские
138688,Русские
138716,Русские
138852,Русские
138896,Русские
138957,Украинцы
138958,Украинцы
139130,Русские
139263,Русские
139376,Евреи
139416,Поляки
139425,Русские
139550,Поляки
139793,Китайцы
139885,Китайцы
139886,Китайцы
139997,Русские
140184,нет данных
140203,Китайцы
140215,Эвенки
140256,Украинцы
140361,Русские
140385,Русские
140392,Русские
140407,нет данных
140412,Русские
140413,нет данных
140414,Русские
140424,нет данных
140430,Китайцы
140469,Украинцы
140843,Украинцы
140858,Белорусы
140862,Русские
140915,Русские
140979,Русские
140981,Русские
141018,Русские
141045,Поляки
141047,Белорусы
141049,Русские
141072,Русские
141109,Русские
141118,Белорусы
141327,Литовцы
141625,Русские
141634,Поляки
141680,Поляки
141803,нет данных
141804,Украинцы
141812,Нанайцы
142181,Русские
142185,Русские
142222,Украинцы
142226,Русские
142374,Украинцы
142375,Украинцы
142392,Белорусы
142689,Русские
142711,Русские
142859,Русские
142869,Русские
142874,Русские
142879,Русские
142884,нет данных
142890,нет данных
142891,нет данных
142958,Китайцы
143049,Украинцы
143125,Русские
143152,Русские
143265,Ульчи
143399,Русские
143463,Поляки
143465,Украинцы
143467,Украинцы
143521,Русские
143623,Белорусы
143821,Русские
143844,Русские
143854,Русские
143855,Русские
143856,нет данных
143857,Русские
143858,Русские
143860,Русские
143862,нет данных
143887,Русские
143890,Русские
143891,Русские
143911,Русские
144112,Украинцы
144128,Русские
144170,Русские
144297,Русские
144309,Ульчи
144313,Ульчи
144314,Ульчи
144315,Ульчи
144337,Русские
144349,Китайцы
144405,Русские
144541,Нивхи
144579,Евреи
144663,Русские
144797,Белорусы
144947,Русские
144972,Русские
145041,Эвенки
145081,Русские
145344,Украинцы
145412,Евреи
145498,Русские
145654,Русские
145709,Русские
145853,Русские
145861,Русские
145882,Евреи
145941,Русские
146259,Русские
146433,Русские
146444,Русские
146485,Русские
146940,Русские
147024,Русские
147025,Русские
147042,нет данных
147180,Русские
147310,Русские
147383,Белорусы
148008,Русские
148350,Русские
148458,Поляки
148671,Русские
148781,Русские
148840,Украинцы
148871,Украинцы
148887,Русские
148929,Русские
149023,Русские
149071,нет данных
149089,Русские
149175,Русские
149906,Белорусы
149983,Русские
150031,нет данных
150101,Русские
150115,Русские
150137,нет данных
150141,нет данных
150144,нет данных
150182,Русские
150183,Русские
150213,Русские
150215,Белорусы
150244,Русские
150286,Украинцы
150301,Русские
150332,Татары
150340,нет данных
150390,Русские
150581,Русские
150774,Русские
150949,Русские
151383,Русские
151450,Украинцы
151563,Украинцы
151566,Поляки
151581,Нанайцы
151582,Евреи
151869,Русские
152044,нет данных
152046,Поляки
152175,нет данных
152223,Русские
152224,Русские
152256,Русские
152268,Русские
152349,Русские
152445,Русские
152583,Якуты
152596,Русские
152609,Мордва
152766,Русские
152858,Русские
152921,Русские
153074,Украинцы
153300,Русские
153339,Украинцы
153340,Украинцы
153425,Белорусы
153799,нет данных
153800,Русские
153826,Русские
153852,нет данных
153964,Русские
153989,Русские
154006,Русские
154148,Русские
154240,Русские
154250,Русские
154291,Нивхи
154335,Русские
154346,Русские
154357,Русские
154381,Русские
154410,Русские
154649,Русские
154762,Русские
154763,нет данных
154788,нет данных
154864,Русские
155371,Русские
155377,Нивхи
155423,Русские
155425,Русские
155467,Русские
155505,Русские
155549,Русские
155625,Китайцы
155626,Корейцы
155753,Татары
156066,Русские
156363,Русские
156427,Русские
156430,Русские
156504,Русские
156598,Русские
156649,Русские
156873,Мордва
157165,Украинцы
157178,Русские
157179,Русские
157185,нет данных
157214,Поляки
157256,Русские
157275,Украинцы
157282,Русские
157455,Украинцы
157490,Русские
157511,нет данных
157526,нет данных
157667,Украинцы
157714,Русские
157819,Русские
157884,Русские
157942,Русские
157985,Русские
158000,Русские
158093,Латыши
158279,Русские
158346,Русские
158357,Русские
159395,Русские
160071,Татары
160201,Китайцы
160360,Белорусы
160730,нет данных
161141,Армяне
161178,Русские
161379,Русские
161423,Русские
161446,Русские
161725,Русские
161754,Русские
161808,Русские
161922,Украинцы
161993,Русские
162146,Русские
162148,Русские
162164,Русские
162165,Русские
162258,Русские
162292,Белорусы
162952,Китайцы
162956,Грузины
163076,Украинцы
163080,Евреи
163706,нет данных
163780,Русские
163809,Русские
163810,нет данных
164645,Эстонцы
164944,Украинцы
165071,Русские
