id,гражданство
93637,СССР
93825,СССР
93896,СССР
93936,СССР
93993,СССР
94088,нет данных
94091,нет данных
94216,СССР
94403,СССР
94442,СССР
94772,СССР
95073,СССР
95079,СССР
95608,СССР
95609,нет данных
95846,СССР
96943,СССР
96968,СССР
96993,СССР
97013,СССР
97051,СССР
97284,СССР
97350,СССР
97414,СССР
97633,СССР
97876,СССР
97970,СССР
98195,СССР
98210,СССР
98330,СССР
98351,СССР
98352,СССР
98391,СССР
98491,СССР
98615,СССР
98756,СССР
98817,СССР
98928,СССР
98964,СССР
99523,СССР
99709,нет данных
99801,СССР
99808,СССР
99820,СССР
99912,СССР
100215,нет данных
100217,нет данных
100251,СССР
100352,СССР
100404,СССР
100462,нет данных
101085,СССР
101128,нет данных
101463,СССР
101516,СССР
101897,СССР
102089,СССР
102177,СССР
102224,СССР
102459,Китай
102799,СССР
103031,СССР
103096,СССР
103158,СССР
103159,СССР
103182,СССР
103226,СССР
103235,СССР
103236,СССР
103267,СССР
103322,СССР
103409,СССР
103536,СССР
103568,СССР
103579,СССР
103811,СССР
103838,нет данных
103876,СССР
104012,СССР
104092,СССР
104155,СССР
104163,СССР
104179,СССР
104187,СССР
104377,СССР
104661,СССР
104662,нет данных
104669,СССР
104679,нет данных
104756,СССР
104992,нет данных
105026,СССР
105523,СССР
105654,СССР
106022,нет данных
106030,СССР
106038,СССР
106039,СССР
106117,СССР
106224,СССР
106226,СССР
106233,нет данных
106234,нет данных
106327,СССР
106441,нет данных
106626,СССР
106817,СССР
106820,СССР
106887,СССР
106943,СССР
106952,СССР
107022,СССР
107747,СССР
107784,нет данных
107835,СССР
107836,СССР
107838,СССР
107842,СССР
108051,СССР
108604,СССР
108690,СССР
108703,СССР
108769,СССР
108776,СССР
108784,СССР
108788,СССР
108790,СССР
108894,СССР
108966,СССР
109678,СССР
109836,СССР
109900,СССР
110127,СССР
110132,СССР
110257,СССР
110271,СССР
110381,СССР
110533,СССР
110604,СССР
110609,СССР
110631,СССР
110663,нет данных
110825,СССР
110856,СССР
110968,СССР
111085,СССР
111222,СССР
111273,СССР
111422,СССР
111758,СССР
111987,СССР
112114,СССР
112265,СССР
112275,СССР
112419,СССР
112443,СССР
112512,СССР
112545,СССР
112551,СССР
112583,СССР
112774,СССР
113039,СССР
113040,СССР
113058,СССР
113091,СССР
113098,СССР
113184,СССР
113231,СССР
113282,СССР
113579,СССР
113637,СССР
113707,СССР
113739,СССР
113768,нет данных
113824,нет данных
113865,СССР
113866,нет данных
113887,СССР
114252,Китай
114276,СССР
114486,СССР
114700,СССР
114709,СССР
114784,нет данных
114814,СССР
115102,СССР
115118,СССР
115150,СССР
115363,СССР
115444,СССР
116214,СССР
116513,СССР
116631,СССР
116654,СССР
116740,СССР
117048,СССР
117052,СССР
117089,нет данных
117098,СССР
117100,СССР
117176,СССР
117177,СССР
117180,СССР
117327,СССР
117494,СССР
117927,СССР
118170,СССР
118205,СССР
118206,Без гражданства
118212,Китай
118215,Китай
118218,Без гражданства
118219,Китай
118221,Китай
118232,Китай
118236,Китай
118239,Китай
118240,Китай
118241,СССР
118244,Китай
118246,СССР
118248,нет данных
118252,нет данных
118258,нет данных
118259,нет данных
118260,нет данных
118261,нет данных
118262,нет данных
118263,нет данных
118264,нет данных
118266,нет данных
118268,нет данных
118269,Китай
118271,нет данных
118275,нет данных
118276,нет данных
118281,нет данных
118282,нет данных
118284,нет данных
118285,нет данных
118286,нет данных
118287,нет данных
118289,нет данных
118290,нет данных
118292,нет данных
118293,нет данных
118296,нет данных
118298,нет данных
118345,СССР
118377,СССР
118404,Китай
118505,СССР
118746,СССР
118803,СССР
118900,СССР
119000,СССР
119026,СССР
119158,СССР
119795,СССР
119886,СССР
120020,СССР
120169,СССР
120295,СССР
120406,СССР
120462,СССР
120477,нет данных
120508,СССР
120632,нет данных
120954,СССР
121060,СССР
121206,СССР
121238,СССР
121271,СССР
121381,нет данных
121391,нет данных
121407,Чехословакия
121529,СССР
121647,СССР
121703,СССР
121705,СССР
121727,СССР
121732,СССР
121819,нет данных
121928,СССР
122063,СССР
122201,СССР
122270,СССР
122297,СССР
122429,СССР
122442,СССР
122525,СССР
122562,СССР
122694,СССР
122896,СССР
122931,СССР
122954,СССР
122982,СССР
122990,СССР
123581,СССР
123652,СССР
123665,СССР
123754,СССР
123760,нет данных
123912,СССР
124119,СССР
124172,СССР
124346,СССР
124434,СССР
124438,СССР
124462,нет данных
124463,СССР
124603,СССР
124610,СССР
124616,нет данных
124623,нет данных
124673,СССР
124701,СССР
124795,СССР
125017,СССР
125044,СССР
125063,Китай
125129,СССР
125231,СССР
125232,СССР
125288,СССР
125293,СССР
125301,СССР
125437,СССР
125699,Без гражданства
125741,СССР
125757,СССР
125778,СССР
125810,СССР
125912,нет данных
125913,нет данных
125919,СССР
125996,СССР
126248,СССР
126324,СССР
126515,СССР
126592,СССР
126603,СССР
126739,СССР
126743,СССР
126787,СССР
126862,СССР
127292,СССР
127391,СССР
127457,Китай
127475,СССР
127575,СССР
127716,СССР
128074,СССР
128196,нет данных
128198,нет данных
128367,СССР
128434,СССР
128435,СССР
128448,СССР
128598,СССР
128755,СССР
128769,СССР
128778,СССР
128785,СССР
128865,СССР
128867,СССР
129072,СССР
129164,СССР
129623,СССР
129864,СССР
129914,СССР
130141,СССР
130307,Китай
130308,Китай
130379,СССР
130680,нет данных
130686,СССР
130695,СССР
130707,нет данных
130713,СССР
130748,СССР
130751,нет данных
130842,СССР
130934,СССР
130987,СССР
130996,СССР
131019,СССР
131070,СССР
131318,СССР
131494,СССР
131648,СССР
131755,СССР
131898,СССР
131904,СССР
131954,СССР
131990,СССР
132067,СССР
132166,СССР
132288,СССР
132292,СССР
132371,СССР
132385,нет данных
132392,нет данных
132499,СССР
132718,СССР
132793,СССР
132972,СССР
133083,СССР
133111,СССР
133214,СССР
133256,СССР
133257,СССР
133289,СССР
133321,СССР
133466,СССР
133493,СССР
133610,СССР
133932,СССР
133964,СССР
133994,СССР
133995,СССР
134019,СССР
134162,СССР
134366,СССР
134458,СССР
134526,СССР
134657,СССР
134780,СССР
134811,СССР
134875,СССР
134881,СССР
134882,СССР
134890,СССР
134892,СССР
134899,СССР
134901,СССР
134940,СССР
135049,нет данных
135050,СССР
135234,СССР
135314,СССР
135320,СССР
135373,СССР
135480,СССР
135498,СССР
135515,СССР
135552,СССР
135726,СССР
135873,СССР
135947,СССР
136167,СССР
136567,СССР
136747,СССР
136858,Китай
136890,СССР
137329,нет данных
137416,СССР
137431,эмигрант
137532,СССР
137533,СССР
137709,СССР
137712,СССР
137730,СССР
137779,СССР
137809,СССР
137864,СССР
138127,СССР
138436,СССР
138438,СССР
138439,нет данных
138670,СССР
138688,СССР
138716,СССР
138852,СССР
138896,СССР
138957,Без гражданства
138958,СССР
139130,СССР
139263,СССР
139376,СССР
139416,Без гражданства
139425,СССР
139550,СССР
139793,Китай
139885,Китай
139886,Китай
139997,СССР
140184,нет данных
140203,Китай
140215,СССР
140256,СССР
140361,СССР
140385,СССР
140392,СССР
140407,нет данных
140412,СССР
140413,нет данных
140414,СССР
140424,нет данных
140430,Китай
140469,СССР
140843,СССР
140858,СССР
140862,СССР
140915,СССР
140979,СССР
140981,СССР
141018,СССР
141045,СССР
141047,СССР
141049,СССР
141072,СССР
141109,СССР
141118,СССР
141327,СССР
141625,СССР
141634,СССР
141680,СССР
141803,нет данных
141804,СССР
141812,СССР
142181,СССР
142185,СССР
142222,СССР
142226,СССР
142374,СССР
142375,СССР
142392,СССР
142689,СССР
142711,СССР
142859,нет данных
142869,СССР
142874,СССР
142879,нет данных
142884,нет данных
142890,нет данных
142891,нет данных
142958,Китай
143049,СССР
143125,СССР
143152,СССР
143265,СССР
143399,нет данных
143463,СССР
143465,СССР
143467,СССР
143521,СССР
143623,СССР
143821,СССР
143844,СССР
143854,СССР
143855,СССР
143856,нет данных
143857,СССР
143858,СССР
143860,СССР
143862,нет данных
143887,СССР
143890,СССР
143891,СССР
143911,СССР
144112,СССР
144128,СССР
144170,СССР
144297,СССР
144309,СССР
144313,СССР
144314,СССР
144315,СССР
144337,СССР
144349,Китай
144405,СССР
144541,СССР
144579,СССР
144663,СССР
144797,СССР
144947,СССР
144972,СССР
145041,СССР
145081,нет данных
145344,СССР
145412,СССР
145498,СССР
145654,СССР
145709,СССР
145853,СССР
145861,СССР
145882,СССР
145941,СССР
146259,СССР
146433,СССР
146444,СССР
146485,СССР
146940,СССР
147024,СССР
147025,нет данных
147042,нет данных
147180,СССР
147310,СССР
147383,СССР
148008,СССР
148350,СССР
148458,СССР
148671,СССР
148781,СССР
148840,СССР
148871,СССР
148887,СССР
148929,СССР
149023,СССР
149071,нет данных
149089,СССР
149175,Без гражданства
149906,СССР
149983,СССР
150031,нет данных
150101,СССР
150115,нет данных
150137,нет данных
150141,нет данных
150144,нет данных
150182,СССР
150183,СССР
150213,СССР
150215,СССР
150244,СССР
150286,СССР
150301,СССР
150332,СССР
150340,нет данных
150390,СССР
150581,СССР
150774,СССР
150949,СССР
151383,СССР
151450,СССР
151563,СССР
151566,СССР
151581,СССР
151582,СССР
151869,СССР
152044,нет данных
152046,СССР
152175,нет данных
152223,СССР
152224,СССР
152256,СССР
152268,СССР
152349,СССР
152445,СССР
152583,СССР
152596,СССР
152609,СССР
152766,СССР
152858,СССР
152921,СССР
153074,СССР
153300,СССР
153339,СССР
153340,СССР
153425,СССР
153799,нет данных
153800,СССР
153826,СССР
153852,нет данных
153964,СССР
153989,СССР
154006,СССР
154148,СССР
154240,СССР
154250,СССР
154291,СССР
154335,СССР
154346,СССР
154357,СССР
154381,СССР
154410,СССР
154649,СССР
154762,СССР
154763,нет данных
154788,нет данных
154864,СССР
155371,СССР
155377,СССР
155423,СССР
155425,СССР
155467,СССР
155505,СССР
155549,СССР
155625,Китай
155626,Корея
155753,СССР
156066,СССР
156363,СССР
156427,СССР
156430,СССР
156504,СССР
156598,СССР
156649,СССР
156873,СССР
157165,СССР
157178,эмигрант
157179,СССР
157185,нет данных
157214,СССР
157256,СССР
157275,СССР
157282,СССР
157455,СССР
157490,СССР
157511,нет данных
157526,нет данных
157667,СССР
157714,СССР
157819,Китай
157884,СССР
157942,Без гражданства
157985,СССР
158000,СССР
158093,Без гражданства
158279,СССР
158346,СССР
158357,СССР
159395,СССР
160071,СССР
160201,Китай
160360,СССР
160730,нет данных
161141,СССР
161178,СССР
161379,СССР
161423,СССР
161446,СССР
161725,СССР
161754,СССР
161808,СССР
161922,СССР
161993,СССР
162146,СССР
162148,СССР
162164,СССР
162165,СССР
162258,СССР
162292,СССР
162952,Китай
162956,СССР
163076,СССР
163080,СССР
163706,нет данных
163780,СССР
163809,СССР
163810,нет данных
164645,СССР
164944,СССР
165071,СССР
165080,СССР
165383,СССР
165501,СССР
165591,СССР
165638,СССР
165752,Китай
165790,СССР
165885,нет данных
166000,СССР
166050,СССР
166070,СССР
166087,СССР
166114,СССР
166142,нет данных
166143,СССР
166144,нет данных
166186,СССР
166238,нет данных
166241,нет данных
166367,СССР
166406,СССР
166407,нет данных
166408,нет данных
166409,нет данных
166410,СССР
166413,Китай
166438,Без гражданства
166440,Китай
166447,Корея
166450,нет данных
166459,СССР
166461,СССР
166509,Без гражданства
166520,СССР
166733,СССР
166747,СССР
166975,СССР
167062,СССР
167222,СССР
167566,СССР
167575,СССР
167606,СССР
167729,Китай
167763,СССР
167819,СССР
167883,СССР
168026,СССР
168061,СССР
168073,СССР
168086,СССР
168122,СССР
168136,СССР
168145,СССР
168146,СССР
168229,СССР
168267,СССР
168314,СССР
168338,СССР
168419,СССР
168536,СССР
168692,СССР
168710,СССР
168971,Китай
169060,СССР
169132,нет данных
169179,СССР
169238,СССР
169427,СССР
169467,СССР
169692,СССР
169694,СССР
169769,СССР
169905,СССР
169934,нет данных
170134,СССР
170138,СССР
170254,СССР
170310,СССР
170373,СССР
170376,СССР
170401,СССР
170455,СССР
170679,СССР
170702,СССР
170703,нет данных
170739,СССР
170750,СССР
170751,СССР
170759,СССР
170778,СССР
171004,СССР
171149,нет данных
171150,нет данных
171315,СССР
171528,СССР
171627,СССР
171628,СССР
171639,СССР
171642,СССР
171643,СССР
171736,СССР
171743,нет данных
171748,нет данных
171769,СССР
171905,СССР
171938,СССР
172017,СССР
172045,СССР
172221,СССР
172222,СССР
172354,СССР
172362,СССР
172428,СССР
172519,нет данных
172584,СССР
172629,Китай
172664,СССР
172755,СССР
173012,СССР
173095,СССР
173201,СССР
173244,СССР
173298,СССР
173304,СССР
173437,СССР
173439,нет данных
173453,СССР
173454,СССР
173650,СССР
173851,нет данных
173852,нет данных
174260,СССР
174280,СССР
174282,СССР
174289,нет данных
174304,СССР
174359,СССР
174362,СССР
174604,СССР
174620,СССР
174702,нет данных
174705,Без гражданства
174828,СССР
175126,СССР
175482,СССР
175552,СССР
175553,СССР
175710,СССР
175947,СССР
175948,СССР
175966,СССР
175968,СССР
176032,СССР
176033,СССР
176038,СССР
176069,СССР
176197,СССР
176205,СССР
176296,СССР
176328,СССР
176589,СССР
176658,СССР
176691,СССР
176907,СССР
176947,СССР
177005,СССР
177237,СССР
177344,СССР
177382,СССР
177556,СССР
177776,СССР
177879,СССР
178259,СССР
178429,СССР
178616,СССР
178680,СССР
178941,нет данных
178942,нет данных
179103,СССР
179289,СССР
179500,СССР
179566,СССР
179721,СССР
179750,СССР
179807,СССР
179838,СССР
180002,СССР
180006,СССР
180062,СССР
180107,СССР
180149,СССР
180206,СССР
180248,Китай
180401,СССР
180501,СССР
180511,СССР
180649,СССР
180890,СССР
181125,СССР
181144,нет данных
181169,СССР
181172,СССР
181211,СССР
181246,СССР
181366,СССР
181388,СССР
181424,СССР
181542,СССР
181550,СССР
181581,СССР
181638,СССР
181645,СССР
181717,СССР
181865,нет данных
181952,СССР
181957,СССР
181966,СССР
181979,СССР
182030,СССР
182045,СССР
182171,СССР
182357,СССР
182373,СССР
182398,нет данных
182433,СССР
182733,СССР
183011,СССР
183236,эмигрант
183322,Китай
183689,СССР
184012,СССР
184015,СССР
184093,СССР
184095,СССР
184130,нет данных
184199,СССР
184284,СССР
184314,СССР
184552,СССР
184631,СССР
184632,СССР
184660,СССР
184700,СССР
184701,СССР
184808,СССР
184972,СССР
184975,СССР
184999,СССР
185012,СССР
185046,СССР
185240,нет данных
185269,СССР
185275,нет данных
185415,Китай
185428,СССР
185487,СССР
185516,СССР
185625,СССР
185701,нет данных
185722,СССР
185878,СССР
185924,СССР
186064,нет данных
186074,нет данных
186124,Китай
186181,СССР
186193,СССР
186243,эмигрант
186289,СССР
186553,СССР
186751,СССР
187091,нет данных
187152,СССР
187190,СССР
187191,СССР
187353,СССР
187423,СССР
187458,СССР
187474,СССР
187590,СССР
187668,СССР
187710,СССР
187738,СССР
187982,СССР
188065,СССР
188178,СССР
188189,СССР
188194,СССР
188309,СССР
188424,СССР
188579,СССР
188586,нет данных
188651,СССР
188803,СССР
188807,СССР
188816,Без гражданства
188817,СССР
188819,Китай
188824,Китай
188825,СССР
188827,Китай
188828,СССР
188831,Китай
188832,Без гражданства
188836,Маньчжурия
188838,Без гражданства
188841,Без гражданства
188842,Китай
188847,Без гражданства
188853,Китай
188856,Китай
188860,Китай
188866,Китай
188867,СССР
188869,СССР
188877,Китай
188878,Китай
188879,Китай
188882,Без гражданства
188886,Без гражданства
188921,СССР
188944,СССР
189099,Китай
189155,СССР
189292,СССР
189301,СССР
189316,СССР
189331,СССР
189410,СССР
189891,СССР
190008,СССР
190154,СССР
190325,СССР
190664,СССР
190680,СССР
190684,СССР
190690,СССР
190694,СССР
190700,СССР
190702,нет данных
190705,нет данных
190717,СССР
190728,нет данных
190828,СССР
190895,Корея
190940,СССР
191003,СССР
191034,Китай
191070,СССР
191241,СССР
191260,СССР
191455,СССР
191518,СССР
191715,СССР
191818,СССР
191908,СССР
192069,СССР
192070,СССР
192188,Без гражданства
192190,Китай
192192,Китай
192194,Китай
192196,Китай
192201,Китай
192206,Без гражданства
192209,Китай
192210,Без гражданства
192363,Китай
192364,Китай
192365,Китай
192366,Китай
192377,СССР
192385,СССР
192550,нет данных
192553,Китай
192708,СССР
192715,СССР
192746,Китай
192748,Китай
192749,нет данных
192750,Китай
192752,Китай
193250,СССР
193268,СССР
193273,СССР
193274,СССР
193279,СССР
193622,Китай
193642,СССР
193705,СССР
193755,СССР
193779,СССР
193792,СССР
194144,СССР
194214,СССР
194229,СССР
194290,СССР
194314,СССР
194499,СССР
194662,СССР
194664,СССР
194767,СССР
194947,СССР
194967,СССР
195026,СССР
195031,СССР
195149,СССР
195422,СССР
195508,СССР
195751,СССР
195961,СССР
196059,нет данных
196332,СССР
196573,СССР
196577,СССР
196665,СССР
196808,СССР
196832,СССР
196842,СССР
196852,СССР
196875,СССР
196876,СССР
196905,СССР
197088,СССР
197121,СССР
197404,СССР
197437,СССР
197448,СССР
197500,СССР
197572,СССР
197648,СССР
197702,СССР
197713,СССР
197715,СССР
197730,СССР
197741,СССР
197934,СССР
197936,СССР
197990,СССР
198004,СССР
198131,СССР
198213,СССР
198239,СССР
198492,СССР
198531,СССР
198742,СССР
198818,Япония
198829,СССР
199090,СССР
199131,Без гражданства
199269,СССР
199287,СССР
199361,СССР
199570,СССР
199621,СССР
199661,СССР
199698,СССР
199756,СССР
199776,СССР
199969,СССР
199985,СССР
200017,СССР
200068,СССР
200181,СССР
200211,СССР
200335,СССР
200707,СССР
200945,нет данных
201173,СССР
201178,СССР
201320,СССР
201485,СССР
201509,СССР
201510,СССР
201603,СССР
201666,СССР
201831,СССР
201853,СССР
201855,СССР
201876,СССР
202240,СССР
202271,СССР
202292,СССР
202698,нет данных
202777,СССР
202803,СССР
202834,нет данных
202852,нет данных
202881,СССР
203184,СССР
203212,СССР
203283,Китай
203286,СССР
203305,СССР
203538,СССР
204047,Китай
204114,СССР
204119,СССР
204120,нет данных
204204,СССР
204205,СССР
204373,СССР
204550,СССР
204658,СССР
204710,СССР
204794,СССР
204830,СССР
205001,СССР
205154,СССР
205215,Китай
205331,СССР
205405,СССР
205449,СССР
205757,СССР
205891,СССР
205899,СССР
205920,СССР
205949,СССР
206017,СССР
206374,СССР
207045,Китай
207046,нет данных
207203,СССР
207362,СССР
207445,СССР
207470,СССР
207523,СССР
207576,СССР
207616,СССР
208017,СССР
208097,Без гражданства
208134,нет данных
208204,СССР
208233,СССР
208385,СССР
208466,СССР
208758,СССР
209023,СССР
209084,СССР
209085,СССР
209120,СССР
209180,СССР
209367,СССР
209448,СССР
209524,нет данных
209708,СССР
209723,СССР
209731,СССР
209783,СССР
209839,СССР
210088,СССР
210092,СССР
210160,СССР
210581,СССР
210780,нет данных
210834,СССР
210883,СССР
210940,СССР
211240,СССР
211392,СССР
211624,СССР
211747,СССР
211856,СССР
211891,СССР
211907,СССР
212297,СССР
212341,СССР
212587,СССР
212637,СССР
212717,СССР
212773,СССР
213394,СССР
213395,СССР
213476,СССР
213521,СССР
213549,Без гражданства
213678,СССР
213688,СССР
214016,нет данных
214018,нет данных
214069,СССР
214150,СССР
214155,СССР
214156,СССР
214174,СССР
214213,СССР
214347,Польша
214350,СССР
214363,СССР
214408,СССР
214476,СССР
214582,СССР
214619,СССР
214694,СССР
214825,СССР
215078,СССР
215105,СССР
215157,СССР
215289,СССР
215365,СССР
215397,СССР
215400,СССР
215447,СССР
215558,СССР
215572,СССР
215735,СССР
215815,СССР
215876,СССР
215987,Китай
216236,СССР
216262,СССР
216503,СССР
216834,нет данных
216867,СССР
216884,СССР
216904,СССР
216908,СССР
216917,нет данных
216934,Без гражданства
216974,СССР
216987,СССР
217111,СССР
217117,Китай
217137,СССР
217143,СССР
217259,СССР
217329,СССР
217430,СССР
217469,СССР
217477,СССР
217545,СССР
217565,СССР
217642,СССР
217745,СССР
217789,СССР
217810,СССР
217812,СССР
217969,СССР
218052,СССР
218185,СССР
218192,СССР
218193,СССР
218199,СССР
218208,СССР
218287,СССР
218314,СССР
218385,СССР
218390,СССР
218496,СССР
218613,СССР
218637,СССР
218745,СССР
218775,СССР
218822,СССР
219114,СССР
219241,СССР
219285,СССР
219309,СССР
219706,СССР
219964,СССР
220074,СССР
220110,Китай
220115,СССР
220329,СССР
220727,эмигрант
220860,СССР
220897,СССР
220913,СССР
220951,СССР
221028,СССР
221237,СССР
221253,СССР
221371,СССР
221406,СССР
221510,СССР
221522,СССР
221568,СССР
221570,СССР
221573,СССР
221574,нет данных
221575,нет данных
221576,нет данных
221577,нет данных
221598,Китай
221779,СССР
221948,СССР
221950,СССР
222168,СССР
222351,СССР
222426,нет данных
222474,СССР
222518,нет данных
222825,СССР
222922,СССР
223113,нет данных
223115,нет данных
223117,СССР
223125,СССР
223161,СССР
223170,СССР
223357,СССР
223360,нет данных
223389,СССР
223653,нет данных
223727,СССР
223734,СССР
223759,СССР
223773,СССР
223848,нет данных
223954,СССР
223962,нет данных
224278,СССР
224547,СССР
224578,СССР
224605,СССР
224710,СССР
224711,СССР
224735,СССР
224829,СССР
224905,СССР
224935,СССР
224988,СССР
225133,СССР
225302,СССР
225490,СССР
225494,СССР
225516,СССР
225525,СССР
225606,СССР
225648,СССР
225657,СССР
225663,СССР
225736,СССР
226266,СССР
226287,СССР
226357,СССР
226358,СССР
226783,СССР
226975,СССР
227011,СССР
227061,СССР
227244,нет данных
227389,СССР
227612,СССР
227660,СССР
227675,СССР
227676,СССР
227867,нет данных
227873,нет данных
227958,СССР
227978,СССР
228037,СССР
228086,СССР
228140,СССР
228210,СССР
228295,СССР
228309,СССР
228341,СССР
228422,СССР
228428,СССР
228512,СССР
228516,СССР
228527,СССР
228619,СССР
228622,СССР
228772,СССР
228840,СССР
228924,СССР
228977,СССР
228984,СССР
229187,СССР
229216,СССР
229269,СССР
229408,СССР
229423,СССР
229445,Китай
229473,СССР
229660,СССР
229765,СССР
229766,СССР
229768,СССР
229833,СССР
229843,СССР
229889,СССР
230008,СССР
230351,СССР
230366,СССР
230488,СССР
230524,СССР
230552,СССР
230601,СССР
230953,СССР
231277,СССР
231286,СССР
231326,СССР
231349,СССР
231471,нет данных
231621,СССР
231859,СССР
231888,СССР
232157,СССР
232251,СССР
232405,СССР
232581,СССР
232582,СССР
232588,СССР
232791,СССР
232792,СССР
232854,нет данных
232858,СССР
233075,нет данных
233093,СССР
233117,СССР
233190,СССР
233193,СССР
233386,СССР
233502,СССР
233637,СССР
233666,СССР
233765,СССР
233766,СССР
233770,СССР
233796,СССР
233980,СССР
233982,СССР
234013,СССР
234034,СССР
234161,СССР
234203,СССР
234359,СССР
234646,СССР
234714,СССР
234955,СССР
235136,СССР
235487,СССР
235786,СССР
236052,СССР
236776,СССР
236777,СССР
236779,СССР
236804,СССР
236913,СССР
236920,СССР
236966,СССР
237109,СССР
237280,Китай
237472,СССР
237473,СССР
237579,СССР
237586,СССР
237699,нет данных
237704,нет данных
237955,СССР
238628,СССР
238715,СССР
238771,СССР
238809,СССР
239077,СССР
239114,СССР
239331,Китай
239757,СССР
239813,СССР
239823,СССР
239894,СССР
240069,СССР
240118,СССР
240127,СССР
240287,СССР
240388,СССР
240421,СССР
240448,СССР
240522,СССР
240578,СССР
240603,СССР
240674,СССР
240701,СССР
240755,СССР
240977,СССР
241047,СССР
241315,СССР
241499,СССР
241518,СССР
241656,СССР
241661,нет данных
241698,СССР
241721,СССР
241827,СССР
242041,СССР
242081,нет данных
242084,СССР
242105,СССР
242237,СССР
242278,нет данных
242291,СССР
242315,нет данных
242316,СССР
242323,нет данных
242329,нет данных
242785,СССР
243296,СССР
243317,СССР
243433,СССР
243671,СССР
243678,СССР
243977,СССР
244100,СССР
244104,СССР
244280,СССР
244380,СССР
244381,СССР
244408,СССР
244445,СССР
244564,СССР
244586,СССР
245124,СССР
245169,СССР
245551,Китай
245929,СССР
246303,СССР
246389,СССР
246849,СССР
246959,СССР
247002,СССР
247003,СССР
247061,СССР
247146,СССР
247354,СССР
247499,СССР
247511,СССР
247562,СССР
247567,СССР
247790,СССР
247807,СССР
248015,СССР
248132,СССР
248149,СССР
248198,СССР
248357,СССР
248365,СССР
248514,СССР
248717,СССР
249021,СССР
249140,СССР
249243,СССР
249346,СССР
249583,СССР
249868,СССР
249872,Китай
249873,Китай
250163,нет данных
250241,СССР
250485,нет данных
250488,нет данных
250531,Китай
250532,Китай
250533,Китай
250534,Китай
250536,Китай
250538,Китай
250539,Китай
250540,Китай
250542,Китай
250543,Китай
250544,Китай
250545,Китай
250590,Китай
250592,Китай
250666,СССР
251174,СССР
251391,СССР
251472,Китай
251496,Китай
251497,Китай
251612,СССР
251725,СССР
251769,Китай
251770,Китай
251771,Без гражданства
251772,Китай
251786,Китай
251789,Китай
251790,Китай
251791,Китай
251793,Китай
251834,Китай
251994,СССР
252074,СССР
252345,СССР
252347,Китай
252348,СССР
252469,нет данных
252470,СССР
252471,нет данных
252489,СССР
252557,СССР
252560,СССР
252566,СССР
252616,СССР
252779,СССР
253119,СССР
253157,СССР
253163,СССР
253208,СССР
253316,СССР
253317,СССР
253318,СССР
253530,СССР
253558,СССР
253722,СССР
253742,СССР
253746,Китай
253762,СССР
253852,СССР
253915,СССР
253952,СССР
254004,СССР
254066,СССР
254089,СССР
254203,СССР
254259,СССР
254349,Китай
254525,СССР
255367,СССР
255463,СССР
255472,СССР
255474,СССР
255500,СССР
255515,СССР
255516,СССР
255525,СССР
255906,СССР
255914,нет данных
255920,СССР
255956,нет данных
255981,СССР
256202,СССР
256260,СССР
256262,нет данных
256264,нет данных
256327,СССР
256398,СССР
256445,СССР
256455,СССР
256647,СССР
256878,СССР
256961,СССР
257007,СССР
257042,СССР
257098,СССР
257309,СССР
257389,СССР
257412,СССР
257510,СССР
257625,СССР
257645,СССР
257898,Китай
257933,СССР
257988,СССР
258036,СССР
258201,СССР
258275,СССР
258279,Китай
258282,Без гражданства
258283,Китай
258346,СССР
258516,СССР
258526,СССР
258561,нет данных
258578,СССР
258640,СССР
258656,СССР
258664,СССР
258682,СССР
258683,СССР
259151,СССР
259267,СССР
259345,СССР
259346,Китай
259348,Китай
259353,Китай
259354,Без гражданства
259360,Китай
259394,нет данных
259395,Китай
259396,Китай
259398,Китай
259399,Без гражданства
259551,СССР
259814,СССР
259998,СССР
259999,СССР
260383,СССР
260394,СССР
260399,СССР
260629,СССР
260664,СССР
260718,СССР
260726,нет данных
260735,СССР
260752,СССР
261000,СССР
261054,СССР
261222,СССР
261251,СССР
261254,СССР
261263,СССР
261273,СССР
261322,СССР
261342,СССР
261355,нет данных
261387,СССР
261433,нет данных
261602,СССР
261633,СССР
261750,СССР
261776,Китай
261784,Китай
261792,СССР
261867,СССР
261887,СССР
261918,СССР
262124,СССР
262140,СССР
262225,СССР
262248,СССР
262275,СССР
262667,СССР
262751,СССР
262797,СССР
262838,СССР
262960,СССР
262966,СССР
263150,СССР
263223,СССР
263598,СССР
263622,СССР
263671,СССР
263878,СССР
263887,СССР
264019,СССР
264204,СССР
264309,СССР
264322,СССР
264343,СССР
264615,СССР
264735,СССР
264814,СССР
264875,СССР
264928,СССР
265017,СССР
265060,нет данных
265110,Китай
265111,СССР
265129,Китай
265160,СССР
265246,Китай
265247,Китай
265495,СССР
265759,СССР
266028,СССР
266245,Китай
266247,Китай
266248,Китай
266250,Китай
266252,Без гражданства
266277,СССР
266417,СССР
266465,СССР
266591,СССР
266672,СССР
266684,СССР
266710,СССР
266922,СССР
267109,СССР
267244,Китай
267582,Корея
267583,Китай
267646,СССР
267787,СССР
267866,СССР
267878,СССР
267946,Китай
268085,СССР
268144,Китай
268153,СССР
268186,СССР
268196,СССР
268307,СССР
268363,СССР
268386,СССР
268466,СССР
268481,СССР
268502,СССР
268610,Китай
268612,Китай
268613,Китай
268614,Китай
268615,Китай
268650,СССР
268751,СССР
